cmdCode,commodity,year,actual,predicted
1213,"Cereal straw and husks, unprepared; whether or not chopped, ground, pressed or in the form of pellets",2023,307369442.258,355302531.59176993
1213,"Cereal straw and husks, unprepared; whether or not chopped, ground, pressed or in the form of pellets",2024,310379108.9,364523320.85107285
1214,"Swedes, mangolds, fodder roots, hay, lucerne (alfalfa), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets",2023,1845575725.932,2362054375.420009
1214,"Swedes, mangolds, fodder roots, hay, lucerne (alfalfa), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets",2024,1495751518.285,2611506737.212059
1301,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",2023,771528424.311,1060680321.6358601
1301,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",2024,845026725.196,1276258149.6547172
1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products",2023,7444687275.349999,10282639994.311008
1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products",2024,7261018236.879,11516359110.39482
1401,"Vegetable materials of a kind used primarily for plaiting; (e.g. bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw and lime bark)",2023,248335399.16,318938057.5354694
1401,"Vegetable materials of a kind used primarily for plaiting; (e.g. bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw and lime bark)",2024,251648464.148,331916897.4664742
1404,Vegetable products not elsewhere specified or included,2023,1506146473.7919998,1451871401.4644926
1404,Vegetable products not elsewhere specified or included,2024,1513633911.8500001,1604405181.6426105
1501,"Pig fat (including lard) and poultry fat, other than that of heading 0209 or 1503",2023,805446247.207,1108854308.7895222
1501,"Pig fat (including lard) and poultry fat, other than that of heading 0209 or 1503",2024,654775691.565,1368204571.597755
1502,"Fats of bovine animals, sheep or goats, other than those of heading 1503",2023,3156563427.0750003,4017888376.9897137
1502,"Fats of bovine animals, sheep or goats, other than those of heading 1503",2024,2464177914.62,5189317558.0055065
1503,"Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil; not emulsified or mixed or otherwise prepared",2023,59570486.488,45157731.33418623
1503,"Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil; not emulsified or mixed or otherwise prepared",2024,197705527.492,45674616.41605523
1504,"Fats and oils and their fractions of fish or marine mammals; whether or not refined, but not chemically modified",2023,3361495313.115,2364233422.2179375
1504,"Fats and oils and their fractions of fish or marine mammals; whether or not refined, but not chemically modified",2024,3179464763.145,2691022553.628005
1505,Wool grease and fatty substances derived therefrom (including lanolin),2023,229535539.515,297496109.5510531
1505,Wool grease and fatty substances derived therefrom (including lanolin),2024,213628553.84,310750710.5209455
1506,"Animal fats and oils and their fractions; whether or not refined, but not chemically modified, n.e.c. in chapter 15",2023,544818237.452,589087114.1161017
1506,"Animal fats and oils and their fractions; whether or not refined, but not chemically modified, n.e.c. in chapter 15",2024,458416933.169,629801504.1827406
1507,"Soya-bean oil and its fractions; whether or not refined, but not chemically modified",2023,9859601789.145,17751708905.732834
1507,"Soya-bean oil and its fractions; whether or not refined, but not chemically modified",2024,8385818314.357,20958814739.550877
1508,"Ground nut oil and its fractions; whether or not refined, but not chemically modified",2023,361142665.353,569701155.8638701
1508,"Ground nut oil and its fractions; whether or not refined, but not chemically modified",2024,322317241.083,697841809.4172695
1509,"Olive oil and its fractions; whether or not refined, but not chemically modified",2023,12069043081.462,9359177500.733849
1509,"Olive oil and its fractions; whether or not refined, but not chemically modified",2024,16676515135.506,9474372885.67262
1510,"Oils and their fractions n.e.c. in chapter 15, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509",2023,23314.0,369885178.3016975
1510,"Oils and their fractions n.e.c. in chapter 15, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509",2023,660310931.023,367423642.84792477
1510,"Oils and their fractions n.e.c. in chapter 15, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509",2024,841545524.466,364986722.74868983
1511,"Palm oil and its fractions; whether or not refined, but not chemically modified",2023,49617993315.493004,70602982202.16245
1511,"Palm oil and its fractions; whether or not refined, but not chemically modified",2024,47616808068.947,75804722340.27809
1512,"Sun-flower seed, safflower or cotton-seed oil and their fractions; whether or not refined, but not chemically modified",2023,8575688891.512,12795804771.602015
1512,"Sun-flower seed, safflower or cotton-seed oil and their fractions; whether or not refined, but not chemically modified",2024,8478067315.092,15858567758.980885
1513,"Coconut (copra), palm kernel or babassu oil and their fractions; whether or not refined but not chemically modified",2023,5119314739.381,7781854951.221863
1513,"Coconut (copra), palm kernel or babassu oil and their fractions; whether or not refined but not chemically modified",2024,6058301883.576,7883175663.093401
1514,"Rape, colza or mustard oil and their fractions; whether or not refined, but not chemically modified",2023,15248524342.942,16438293439.304686
1514,"Rape, colza or mustard oil and their fractions; whether or not refined, but not chemically modified",2024,12480110524.655,17891969521.017876
1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",2023,365765.0,2943512397.002099
1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",2023,4135692214.83,2956751196.7764807
1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",2024,585352.0,2967342236.5959864
1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",2024,4398021811.43,2975815068.4515905
1516,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",2023,64326.0,3986097136.9106135
1516,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",2023,5611994381.109,4062960255.1162095
1516,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",2024,440571.0,4139439057.7307773
1516,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",2024,5585400378.316,4215535466.332272
1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",2023,151638.0,5421946271.342689
1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",2023,7877474661.7560005,5497117883.193324
1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",2024,349462.0,5566942411.2353
1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",2024,7764494007.218,5631800202.577757
1518,"Animal or vegetable fats, oils, fractions, modified in any way, excluding heading no. 1516; inedible versions of animal or vegetable fats, oils or fractions of this chapter, n.e.c. or included",2023,6243500.0,5465157736.792587
1518,"Animal or vegetable fats, oils, fractions, modified in any way, excluding heading no. 1516; inedible versions of animal or vegetable fats, oils or fractions of this chapter, n.e.c. or included",2023,9550186470.278,5931325327.6459875
1518,"Animal or vegetable fats, oils, fractions, modified in any way, excluding heading no. 1516; inedible versions of animal or vegetable fats, oils or fractions of this chapter, n.e.c. or included",2024,7677437.0,6395162080.54512
1518,"Animal or vegetable fats, oils, fractions, modified in any way, excluding heading no. 1516; inedible versions of animal or vegetable fats, oils or fractions of this chapter, n.e.c. or included",2024,10749353120.68,6856679649.679758
1520,"Glycerol, crude; glycerol waters and glycerol lyes",2023,670558140.722,1730311327.3849897
1520,"Glycerol, crude; glycerol waters and glycerol lyes",2024,770695851.243,2059407650.7163985
1521,"Vegetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti; whether or not refined or coloured",2023,301854653.64599997,360778373.9908474
1521,"Vegetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti; whether or not refined or coloured",2024,340737882.00699997,364965235.5902126
1522,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,2023,352113174.995,351988390.9625058
1522,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,2024,426564815.36800003,418511071.8987186
1601,"Sausages and similar products of meat, meat offal or blood; food preparations based on these products",2023,34883.0,3276563068.75868
1601,"Sausages and similar products of meat, meat offal or blood; food preparations based on these products",2023,5123427223.037,3283570895.944795
1601,"Sausages and similar products of meat, meat offal or blood; food preparations based on these products",2024,77002.0,3289177157.6936874
1601,"Sausages and similar products of meat, meat offal or blood; food preparations based on these products",2024,5309113972.853,3293662167.092801
1602,"Prepared or preserved meat, meat offal or blood",2023,12680633.0,12037580070.33843
1602,"Prepared or preserved meat, meat offal or blood",2023,17761409124.644,12044763128.088161
1602,"Prepared or preserved meat, meat offal or blood",2024,15599345.0,12050509574.287949
1602,"Prepared or preserved meat, meat offal or blood",2024,18009879767.865,12055106731.247776
1603,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates",2023,168064023.746,196774613.68127206
1603,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates",2024,177718534.727,198445897.51744822
1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2023,17685012450.501,18691356962.153103
1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2024,18354343569.186,19005840203.891045
1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2023,14258732003.779,15842978541.47256
1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2024,12326294304.442999,16189925750.750685
